frame,sx,sy,gx,gy
4641,33,18,-62,-74
4642,34,18,-61,-74
4643,35,18,-61,-74
4644,36,18,-60,-75
4645,37,18,-60,-75
4646,38,18,-59,-75
4647,39,18,-59,-75
4648,40,18,-57,-76
4649,41,18,-57,-76
4650,42,18,-56,-76
4651,43,18,-56,-76
4652,44,18,-55,-77
4653,45,18,-55,-77
4654,46,18,-54,-77
4655,47,18,-54,-77
4656,48,18,-53,-78
4657,49,18,-52,-78
4658,50,18,-52,-78
4659,51,18,-51,-79
4660,52,18,-50,-79
4661,53,18,-50,-79
4662,54,18,-49,-79
4663,55,18,-48,-80
4664,56,18,-48,-80
4665,57,18,-46,-80
4666,58,18,-46,-80
4667,59,18,-46,-81
4668,60,18,-45,-81
4669,61,18,-45,-81
4670,62,18,-43,-82
4671,63,18,-43,-82
4672,64,18,-42,-82
4673,65,18,-41,-82
4674,66,18,-41,-83
4675,67,18,-39,-83
4676,68,18,-39,-83
4677,69,18,-39,-83
4678,70,18,-38,-84
4679,71,18,-37,-84
4680,72,18,-36,-85
4681,73,18,-35,-85
4682,74,18,-34,-85
4683,75,18,-34,-85
4684,76,18,-33,-86
4685,77,18,-32,-86
4686,78,18,-31,-87
4687,79,18,-30,-87
4688,80,18,-29,-87
4689,81,18,-29,-88
4690,82,18,-28,-88
4691,83,18,-27,-88
4692,84,18,-27,-88
4693,85,18,-26,-89
4694,86,18,-25,-89
4695,87,18,-24,-90
4696,88,18,-23,-90
4697,89,18,-22,-90
4698,90,18,-21,-91
4699,91,18,-20,-91
4700,92,18,-19,-91
4701,93,18,-19,-92
4702,94,18,-17,-92
4703,95,18,-17,-93
4704,96,18,-16,-93
4705,97,18,-15,-93
4706,98,18,-14,-94
4707,99,18,-13,-94
4708,100,18,-12,-94
4709,101,18,-11,-95
4710,102,18,-10,-95
4711,103,18,-9,-96
4712,104,18,-8,-96
4713,105,18,-7,-96
4714,106,18,-6,-97
4715,107,18,-5,-97
4716,108,18,-4,-97
4717,109,18,-3,-98
4718,110,18,-2,-98
4719,111,18,-2,-99
4720,112,18,-1,-99
4721,113,18,0,-100
4722,114,18,0,-100
4723,115,18,0,-100
4724,116,18,0,-100
4725,117,18,0,-100
4726,118,18,0,-100
4727,119,18,0,-100
4728,120,18,0,-100
4729,121,18,0,-100
4730,122,18,0,-100
4731,123,18,0,-100
4732,124,18,0,-100
4733,125,18,0,-100
4734,126,18,0,-100
4735,127,18,0,-100
4736,128,18,0,-100
4737,129,18,0,-100
4738,130,18,0,-100
4739,131,18,0,-100
4740,132,18,0,-100
4741,133,18,0,-100
4742,134,18,0,-100
4743,135,18,0,-100
4744,136,18,0,-100
4745,137,18,0,-100
4746,138,18,0,-100
4747,139,18,0,-100
4748,140,18,0,-100
4749,141,18,0,-100
4750,142,18,0,-100
4751,143,18,0,-100
4752,144,18,1,-99
4753,145,18,2,-99
4754,146,18,2,-98
4755,147,18,3,-98
4756,148,18,4,-97
4757,149,18,5,-97
4758,150,18,6,-97
4759,151,18,7,-96
4760,152,18,8,-96
4761,153,18,9,-96
4762,154,18,10,-95
4763,155,18,11,-95
4764,156,18,12,-94
4765,157,18,13,-94
4766,158,18,14,-94
4767,159,18,15,-93
4768,160,18,16,-93
4769,161,18,17,-93
4770,162,18,17,-92
4771,163,18,19,-92
4772,164,18,19,-91
4773,165,18,20,-91
4774,166,18,21,-91
4775,167,18,22,-90
4776,168,18,23,-90
4777,169,18,24,-90
4778,170,18,25,-89
4779,171,18,26,-89
4780,172,18,27,-88
4781,173,18,27,-88
4782,174,18,28,-88
4783,175,18,29,-88
4784,176,18,29,-87
4785,177,18,30,-87
4786,178,18,31,-87
4787,179,18,32,-86
4788,180,18,33,-86
4789,181,18,34,-85
4790,182,18,34,-85
4791,183,18,35,-85
4792,184,18,36,-85
4793,185,18,37,-84
4794,186,18,38,-84
4795,187,18,39,-83
4796,188,18,39,-83
4797,189,18,39,-83
4798,190,18,41,-83
4799,191,18,41,-82
4800,192,18,42,-82
4801,193,18,43,-82
4802,194,18,43,-82
4803,195,18,45,-81
4804,196,18,45,-81
4805,197,18,46,-81
4806,198,18,46,-80
4807,199,18,46,-80
4808,200,18,48,-80
4809,201,18,48,-80
4810,202,18,49,-79
4811,203,18,50,-79
4812,204,18,50,-79
4813,205,18,51,-79
4814,206,18,52,-78
4815,207,18,52,-78
4816,208,18,53,-78
4817,209,18,54,-77
4818,210,18,54,-77
4819,211,18,55,-77
4820,212,18,55,-77
4821,213,18,56,-76
4822,214,18,56,-76
4823,215,18,57,-76
4824,216,18,57,-76
4825,217,18,59,-75
4826,218,18,59,-75
4827,219,18,60,-75
4828,220,18,60,-75
4829,221,18,61,-74
4830,222,18,61,-74
4831,223,18,62,-74
4832,224,18,62,-74
4833,225,18,64,-73
4834,226,18,64,-73
4835,227,18,65,-73
4836,228,18,65,-73
4837,229,18,66,-73
4838,230,18,66,-72
4839,231,18,66,-72
4840,232,18,68,-72
4841,233,18,68,-72
4842,234,18,68,-71
4843,235,18,69,-71
4844,236,18,69,-71
4845,237,18,70,-71
4846,238,18,70,-70
4847,239,18,71,-70
4848,240,18,71,-69
4849,241,18,71,-69
4850,242,18,71,-68
4851,243,18,72,-68
4852,244,18,72,-68
4853,245,18,72,-67
4854,246,18,72,-66
4855,247,18,72,-66
4856,248,18,73,-66
4857,249,18,73,-65
4858,250,18,73,-65
4859,251,18,73,-64
4860,252,18,73,-64
4861,253,18,73,-64
4862,254,18,73,-64
4863,255,18,74,-62
4864,0,19,-74,-61
4865,1,19,-74,-62
4866,2,19,-74,-62
4867,3,19,-74,-62
4868,4,19,-73,-64
4869,5,19,-73,-64
4870,6,19,-73,-64
4871,7,19,-73,-65
4872,8,19,-73,-65
4873,9,19,-73,-66
4874,10,19,-72,-66
4875,11,19,-72,-66
4876,12,19,-72,-67
4877,13,19,-72,-68
4878,14,19,-72,-68
4879,15,19,-71,-68
4880,16,19,-71,-69
4881,17,19,-71,-69
4882,18,19,-71,-70
4883,19,19,-70,-70
4884,20,19,-70,-71
4885,21,19,-69,-71
4886,22,19,-69,-71
4887,23,19,-68,-71
4888,24,19,-68,-72
4889,25,19,-67,-72
4890,26,19,-66,-72
4891,27,19,-66,-72
4892,28,19,-66,-73
4893,29,19,-65,-73
4894,30,19,-65,-73
4895,31,19,-64,-73
4896,32,19,-64,-73
4897,33,19,-62,-74
4898,34,19,-62,-74
4899,35,19,-61,-74
4900,36,19,-61,-74
4901,37,19,-60,-75
4902,38,19,-60,-75
4903,39,19,-59,-75
4904,40,19,-59,-75
4905,41,19,-57,-76
4906,42,19,-57,-76
4907,43,19,-56,-76
4908,44,19,-56,-76
4909,45,19,-55,-77
4910,46,19,-55,-77
4911,47,19,-54,-77
4912,48,19,-53,-78
4913,49,19,-53,-78
4914,50,19,-52,-78
4915,51,19,-52,-78
4916,52,19,-51,-79
4917,53,19,-50,-79
4918,54,19,-50,-79
4919,55,19,-48,-80
4920,56,19,-48,-80
4921,57,19,-48,-80
4922,58,19,-46,-80
4923,59,19,-46,-81
4924,60,19,-45,-81
4925,61,19,-45,-81
4926,62,19,-44,-81
4927,63,19,-43,-82
4928,64,19,-43,-82
4929,65,19,-41,-82
4930,66,19,-41,-83
4931,67,19,-40,-83
4932,68,19,-39,-83
4933,69,19,-39,-83
4934,70,19,-38,-84
4935,71,19,-37,-84
4936,72,19,-36,-85
4937,73,19,-36,-85
4938,74,19,-35,-85
4939,75,19,-34,-85
4940,76,19,-33,-86
4941,77,19,-32,-86
4942,78,19,-31,-87
4943,79,19,-31,-87
4944,80,19,-30,-87
4945,81,19,-29,-87
4946,82,19,-29,-88
4947,83,19,-27,-88
4948,84,19,-27,-88
4949,85,19,-26,-89
4950,86,19,-25,-89
4951,87,19,-24,-90
4952,88,19,-23,-90
4953,89,19,-22,-90
4954,90,19,-21,-91
4955,91,19,-20,-91
4956,92,19,-19,-91
4957,93,19,-19,-92
4958,94,19,-17,-92
4959,95,19,-17,-93
4960,96,19,-16,-93
4961,97,19,-15,-93
4962,98,19,-14,-94
4963,99,19,-13,-94
4964,100,19,-12,-94
4965,101,19,-11,-95
4966,102,19,-10,-95
4967,103,19,-9,-96
4968,104,19,-8,-96
4969,105,19,-7,-96
4970,106,19,-6,-97
4971,107,19,-5,-97
4972,108,19,-4,-97
4973,109,19,-3,-98
4974,110,19,-2,-98
4975,111,19,-2,-99
4976,112,19,-1,-99
4977,113,19,0,-100
4978,114,19,0,-100
4979,115,19,0,-100
4980,116,19,0,-100
4981,117,19,0,-100
4982,118,19,0,-100
4983,119,19,0,-100
4984,120,19,0,-100
4985,121,19,0,-100
4986,122,19,0,-100
4987,123,19,0,-100
4988,124,19,0,-100
4989,125,19,0,-100
4990,126,19,0,-100
4991,127,19,0,-100
4992,128,19,0,-100
4993,129,19,0,-100
4994,130,19,0,-100
4995,131,19,0,-100
4996,132,19,0,-100
4997,133,19,0,-100
4998,134,19,0,-100
4999,135,19,0,-100
5000,136,19,0,-100
5001,137,19,0,-100
5002,138,19,0,-100
5003,139,19,0,-100
5004,140,19,0,-100
5005,141,19,0,-100
5006,142,19,0,-100
5007,143,19,0,-100
5008,144,19,1,-99
5009,145,19,2,-99
5010,146,19,2,-98
5011,147,19,3,-98
5012,148,19,4,-97
5013,149,19,5,-97
5014,150,19,6,-97
5015,151,19,7,-96
5016,152,19,8,-96
5017,153,19,9,-96
5018,154,19,10,-95
5019,155,19,11,-95
5020,156,19,12,-94
5021,157,19,13,-94
5022,158,19,14,-94
5023,159,19,15,-93
5024,160,19,16,-93
5025,161,19,17,-93
5026,162,19,17,-92
5027,163,19,19,-92
5028,164,19,19,-91
5029,165,19,20,-91
5030,166,19,21,-91
5031,167,19,22,-90
5032,168,19,23,-90
5033,169,19,24,-90
5034,170,19,25,-89
5035,171,19,26,-89
5036,172,19,27,-88
5037,173,19,27,-88
5038,174,19,29,-88
5039,175,19,29,-87
5040,176,19,30,-87
5041,177,19,31,-87
5042,178,19,31,-87
5043,179,19,32,-86
5044,180,19,33,-86
5045,181,19,34,-85
5046,182,19,35,-85
5047,183,19,36,-85
5048,184,19,36,-85
5049,185,19,37,-84
5050,186,19,38,-84
5051,187,19,39,-83
5052,188,19,39,-83
5053,189,19,40,-83
5054,190,19,41,-83
5055,191,19,41,-82
5056,192,19,43,-82
5057,193,19,43,-82
5058,194,19,44,-81
5059,195,19,45,-81
5060,196,19,45,-81
5061,197,19,46,-81
5062,198,19,46,-80
5063,199,19,48,-80
5064,200,19,48,-80
5065,201,19,48,-80
5066,202,19,50,-79
5067,203,19,50,-79
5068,204,19,51,-79
5069,205,19,52,-78
5070,206,19,52,-78
5071,207,19,53,-78
5072,208,19,53,-78
5073,209,19,54,-77
5074,210,19,55,-77
5075,211,19,55,-77
5076,212,19,56,-76
5077,213,19,56,-76
5078,214,19,57,-76
5079,215,19,57,-76
5080,216,19,59,-75
5081,217,19,59,-75
5082,218,19,60,-75
5083,219,19,60,-75
5084,220,19,61,-74
5085,221,19,61,-74
5086,222,19,62,-74
5087,223,19,62,-74
5088,224,19,64,-73
5089,225,19,64,-73
5090,226,19,65,-73
5091,227,19,65,-73
5092,228,19,66,-73
5093,229,19,66,-72
5094,230,19,66,-72
5095,231,19,67,-72
5096,232,19,68,-72
5097,233,19,68,-71
5098,234,19,69,-71
5099,235,19,69,-71
5100,236,19,70,-71
5101,237,19,70,-70
5102,238,19,71,-70
5103,239,19,71,-69
5104,240,19,71,-69
5105,241,19,71,-68
5106,242,19,72,-68
5107,243,19,72,-68
5108,244,19,72,-67
5109,245,19,72,-66
5110,246,19,72,-66
5111,247,19,73,-66
5112,248,19,73,-65
5113,249,19,73,-65
5114,250,19,73,-64
5115,251,19,73,-64
5116,252,19,73,-64
5117,253,19,74,-62
5118,254,19,74,-62
5119,255,19,74,-62
5120,0,20,-74,-61
5121,1,20,-74,-61
5122,2,20,-74,-62
5123,3,20,-74,-62
5124,4,20,-74,-62
5125,5,20,-73,-64
5126,6,20,-73,-64
5127,7,20,-73,-64
5128,8,20,-73,-65
5129,9,20,-73,-65
5130,10,20,-73,-66
5131,11,20,-72,-66
5132,12,20,-72,-66
5133,13,20,-72,-67
5134,14,20,-72,-68
5135,15,20,-72,-68
5136,16,20,-71,-68
5137,17,20,-71,-69
5138,18,20,-71,-69
5139,19,20,-71,-70
5140,20,20,-70,-70
5141,21,20,-70,-71
5142,22,20,-69,-71
5143,23,20,-69,-71
5144,24,20,-68,-71
5145,25,20,-68,-72
5146,26,20,-67,-72
5147,27,20,-66,-72
5148,28,20,-66,-72
5149,29,20,-66,-73
5150,30,20,-65,-73
5151,31,20,-64,-73
5152,32,20,-64,-73
5153,33,20,-64,-73
5154,34,20,-62,-74
5155,35,20,-62,-74
5156,36,20,-61,-74
5157,37,20,-61,-74
5158,38,20,-60,-75
5159,39,20,-60,-75
5160,40,20,-59,-75
5161,41,20,-58,-76
5162,42,20,-57,-76
5163,43,20,-57,-76
5164,44,20,-56,-76
5165,45,20,-56,-76
5166,46,20,-55,-77
5167,47,20,-54,-77
5168,48,20,-54,-77
5169,49,20,-53,-78
5170,50,20,-53,-78
5171,51,20,-52,-78
5172,52,20,-51,-79
5173,53,20,-50,-79
5174,54,20,-50,-79
5175,55,20,-49,-79
5176,56,20,-48,-80
5177,57,20,-48,-80
5178,58,20,-46,-80
5179,59,20,-46,-80
5180,60,20,-46,-81
5181,61,20,-45,-81
5182,62,20,-45,-81
5183,63,20,-43,-82
5184,64,20,-43,-82
5185,65,20,-42,-82
5186,66,20,-41,-82
5187,67,20,-41,-83
5188,68,20,-39,-83
5189,69,20,-39,-83
5190,70,20,-38,-84
5191,71,20,-38,-84
5192,72,20,-37,-84
5193,73,20,-36,-85
5194,74,20,-35,-85
5195,75,20,-34,-85
5196,76,20,-33,-86
5197,77,20,-33,-86
5198,78,20,-32,-86
5199,79,20,-31,-87
5200,80,20,-30,-87
5201,81,20,-29,-87
5202,82,20,-29,-88
5203,83,20,-27,-88
5204,84,20,-27,-88
5205,85,20,-26,-89
5206,86,20,-25,-89
5207,87,20,-24,-90
5208,88,20,-23,-90
5209,89,20,-22,-90
5210,90,20,-22,-90
5211,91,20,-21,-91
5212,92,20,-20,-91
5213,93,20,-19,-91
5214,94,20,-19,-92
5215,95,20,-17,-92
5216,96,20,-16,-93
5217,97,20,-15,-93
5218,98,20,-14,-94
5219,99,20,-13,-94
5220,100,20,-12,-94
5221,101,20,-11,-95
5222,102,20,-10,-95
5223,103,20,-9,-96
5224,104,20,-8,-96
5225,105,20,-7,-96
5226,106,20,-6,-97
5227,107,20,-5,-97
5228,108,20,-4,-97
5229,109,20,-3,-98
5230,110,20,-2,-98
5231,111,20,-2,-99
5232,112,20,-1,-99
5233,113,20,0,-100
5234,114,20,0,-100
5235,115,20,0,-100
5236,116,20,0,-100
5237,117,20,0,-100
5238,118,20,0,-100
5239,119,20,0,-100
5240,120,20,0,-100
5241,121,20,0,-100
5242,122,20,0,-100
5243,123,20,0,-100
5244,124,20,0,-100
5245,125,20,0,-100
5246,126,20,0,-100
5247,127,20,0,-100
5248,128,20,0,-100
5249,129,20,0,-100
5250,130,20,0,-100
5251,131,20,0,-100
5252,132,20,0,-100
5253,133,20,0,-100
5254,134,20,0,-100
5255,135,20,0,-100
5256,136,20,0,-100
5257,137,20,0,-100
5258,138,20,0,-100
5259,139,20,0,-100
5260,140,20,0,-100
5261,141,20,0,-100
5262,142,20,0,-100
5263,143,20,0,-100
5264,144,20,1,-99
5265,145,20,2,-99
5266,146,20,2,-98
5267,147,20,3,-98
5268,148,20,4,-97
5269,149,20,5,-97
5270,150,20,6,-97
5271,151,20,7,-96
5272,152,20,8,-96
5273,153,20,9,-96
5274,154,20,10,-95
5275,155,20,11,-95
5276,156,20,12,-94
5277,157,20,13,-94
5278,158,20,14,-94
5279,159,20,15,-93
5280,160,20,16,-93
5281,161,20,17,-92
5282,162,20,19,-92
5283,163,20,19,-91
5284,164,20,20,-91
5285,165,20,21,-91
5286,166,20,22,-90
5287,167,20,22,-90
5288,168,20,23,-90
5289,169,20,24,-90
5290,170,20,25,-89
5291,171,20,26,-89
5292,172,20,27,-88
5293,173,20,27,-88
5294,174,20,29,-88
5295,175,20,29,-87
5296,176,20,30,-87
5297,177,20,31,-87
5298,178,20,32,-86
5299,179,20,33,-86
5300,180,20,33,-86
5301,181,20,34,-85
5302,182,20,35,-85
5303,183,20,36,-85
5304,184,20,37,-84
5305,185,20,38,-84
5306,186,20,38,-84
5307,187,20,39,-83
5308,188,20,39,-83
5309,189,20,41,-83
5310,190,20,41,-82
5311,191,20,42,-82
5312,192,20,43,-82
5313,193,20,43,-82
5314,194,20,45,-81
5315,195,20,45,-81
5316,196,20,46,-81
5317,197,20,46,-80
5318,198,20,46,-80
5319,199,20,48,-80
5320,200,20,48,-80
5321,201,20,49,-79
5322,202,20,50,-79
5323,203,20,50,-79
5324,204,20,51,-79
5325,205,20,52,-78
5326,206,20,53,-78
5327,207,20,53,-78
5328,208,20,54,-77
5329,209,20,54,-77
5330,210,20,55,-77
5331,211,20,56,-76
5332,212,20,56,-76
5333,213,20,57,-76
5334,214,20,57,-76
5335,215,20,58,-76
5336,216,20,59,-75
5337,217,20,60,-75
5338,218,20,60,-75
5339,219,20,61,-74
5340,220,20,61,-74
5341,221,20,62,-74
5342,222,20,62,-74
5343,223,20,64,-73
5344,224,20,64,-73
5345,225,20,64,-73
5346,226,20,65,-73
5347,227,20,66,-73
5348,228,20,66,-72
5349,229,20,66,-72
5350,230,20,67,-72
5351,231,20,68,-72
5352,232,20,68,-71
5353,233,20,69,-71
5354,234,20,69,-71
5355,235,20,70,-71
5356,236,20,70,-70
5357,237,20,71,-70
5358,238,20,71,-69
5359,239,20,71,-69
5360,240,20,71,-68
5361,241,20,72,-68
5362,242,20,72,-68
5363,243,20,72,-67
5364,244,20,72,-66
5365,245,20,72,-66
5366,246,20,73,-66
5367,247,20,73,-65
5368,248,20,73,-65
5369,249,20,73,-64
5370,250,20,73,-64
5371,251,20,73,-64
5372,252,20,74,-62
5373,253,20,74,-62
5374,254,20,74,-62
5375,255,20,74,-61
5376,0,21,-74,-61
5377,1,21,-74,-61
5378,2,21,-74,-61
5379,3,21,-74,-62
5380,4,21,-74,-62
5381,5,21,-74,-62
5382,6,21,-73,-64
5383,7,21,-73,-64
5384,8,21,-73,-64
5385,9,21,-73,-65
5386,10,21,-73,-65
5387,11,21,-73,-65
5388,12,21,-72,-66
5389,13,21,-72,-66
5390,14,21,-72,-67
5391,15,21,-72,-68
5392,16,21,-72,-68
5393,17,21,-71,-68
5394,18,21,-71,-69
5395,19,21,-71,-69
5396,20,21,-71,-70
5397,21,21,-70,-70
5398,22,21,-70,-71
5399,23,21,-69,-71
5400,24,21,-69,-71
5401,25,21,-68,-71
5402,26,21,-68,-72
5403,27,21,-67,-72
5404,28,21,-66,-72
5405,29,21,-66,-72
5406,30,21,-65,-73
5407,31,21,-65,-73
5408,32,21,-64,-73
5409,33,21,-64,-73
5410,34,21,-64,-73
5411,35,21,-62,-74
5412,36,21,-62,-74
5413,37,21,-61,-74
5414,38,21,-61,-74
5415,39,21,-60,-75
5416,40,21,-60,-75
5417,41,21,-59,-75
5418,42,21,-58,-76
5419,43,21,-57,-76
5420,44,21,-57,-76
5421,45,21,-56,-76
5422,46,21,-55,-77
5423,47,21,-55,-77
5424,48,21,-54,-77
5425,49,21,-54,-77
5426,50,21,-53,-78
5427,51,21,-52,-78
5428,52,21,-52,-78
5429,53,21,-51,-79
5430,54,21,-50,-79
5431,55,21,-50,-79
5432,56,21,-48,-80
5433,57,21,-48,-80
5434,58,21,-48,-80
5435,59,21,-46,-80
5436,60,21,-46,-81
5437,61,21,-45,-81
5438,62,21,-45,-81
5439,63,21,-44,-81
5440,64,21,-43,-82
5441,65,21,-43,-82
5442,66,21,-41,-82
5443,67,21,-41,-83
5444,68,21,-40,-83
5445,69,21,-39,-83
5446,70,21,-39,-83
5447,71,21,-38,-84
5448,72,21,-37,-84
5449,73,21,-36,-85
5450,74,21,-36,-85
5451,75,21,-35,-85
5452,76,21,-34,-85
5453,77,21,-33,-86
5454,78,21,-32,-86
5455,79,21,-31,-87
5456,80,21,-30,-87
5457,81,21,-29,-87
5458,82,21,-29,-88
5459,83,21,-28,-88
5460,84,21,-27,-88
5461,85,21,-27,-88
5462,86,21,-26,-89
5463,87,21,-25,-89
5464,88,21,-24,-90
5465,89,21,-23,-90
5466,90,21,-22,-90
5467,91,21,-21,-91
5468,92,21,-20,-91
5469,93,21,-19,-91
5470,94,21,-19,-92
5471,95,21,-17,-92
5472,96,21,-17,-93
5473,97,21,-16,-93
5474,98,21,-15,-93
5475,99,21,-14,-94
5476,100,21,-12,-94
5477,101,21,-11,-95
5478,102,21,-10,-95
5479,103,21,-9,-96
5480,104,21,-8,-96
5481,105,21,-7,-96
5482,106,21,-6,-97
5483,107,21,-5,-97
5484,108,21,-4,-97
5485,109,21,-3,-98
5486,110,21,-2,-98
5487,111,21,-2,-99
5488,112,21,-1,-99
5489,113,21,0,-100
5490,114,21,0,-100
5491,115,21,0,-100
5492,116,21,0,-100
5493,117,21,0,-100
5494,118,21,0,-100
5495,119,21,0,-100
5496,120,21,0,-100
5497,121,21,0,-100
5498,122,21,0,-100
5499,123,21,0,-100
5500,124,21,0,-100
5501,125,21,0,-100
5502,126,21,0,-100
5503,127,21,0,-100
5504,128,21,0,-100
5505,129,21,0,-100
5506,130,21,0,-100
5507,131,21,0,-100
5508,132,21,0,-100
5509,133,21,0,-100
5510,134,21,0,-100
5511,135,21,0,-100
5512,136,21,0,-100
5513,137,21,0,-100
5514,138,21,0,-100
5515,139,21,0,-100
5516,140,21,0,-100
5517,141,21,0,-100
5518,142,21,0,-100
5519,143,21,0,-100
5520,144,21,1,-99
5521,145,21,2,-99
5522,146,21,2,-98
5523,147,21,3,-98
5524,148,21,4,-97
5525,149,21,5,-97
5526,150,21,6,-97
5527,151,21,7,-96
5528,152,21,8,-96
5529,153,21,9,-96
5530,154,21,10,-95
5531,155,21,11,-95
5532,156,21,12,-94
5533,157,21,14,-94
5534,158,21,15,-93
5535,159,21,16,-93
5536,160,21,17,-93
5537,161,21,17,-92
5538,162,21,19,-92
5539,163,21,19,-91
5540,164,21,20,-91
5541,165,21,21,-91
5542,166,21,22,-90
5543,167,21,23,-90
5544,168,21,24,-90
5545,169,21,25,-89
5546,170,21,26,-89
5547,171,21,27,-88
5548,172,21,27,-88
5549,173,21,28,-88
5550,174,21,29,-88
5551,175,21,29,-87
5552,176,21,30,-87
5553,177,21,31,-87
5554,178,21,32,-86
5555,179,21,33,-86
5556,180,21,34,-85
5557,181,21,35,-85
5558,182,21,36,-85
5559,183,21,36,-85
5560,184,21,37,-84
5561,185,21,38,-84
5562,186,21,39,-83
5563,187,21,39,-83
5564,188,21,40,-83
5565,189,21,41,-83
5566,190,21,41,-82
5567,191,21,43,-82
5568,192,21,43,-82
5569,193,21,44,-81
5570,194,21,45,-81
5571,195,21,45,-81
5572,196,21,46,-81
5573,197,21,46,-80
5574,198,21,48,-80
5575,199,21,48,-80
5576,200,21,48,-80
5577,201,21,50,-79
5578,202,21,50,-79
5579,203,21,51,-79
5580,204,21,52,-78
5581,205,21,52,-78
5582,206,21,53,-78
5583,207,21,54,-77
5584,208,21,54,-77
5585,209,21,55,-77
5586,210,21,55,-77
5587,211,21,56,-76
5588,212,21,57,-76
5589,213,21,57,-76
5590,214,21,58,-76
5591,215,21,59,-75
5592,216,21,60,-75
5593,217,21,60,-75
5594,218,21,61,-74
5595,219,21,61,-74
5596,220,21,62,-74
5597,221,21,62,-74
5598,222,21,64,-73
5599,223,21,64,-73
5600,224,21,64,-73
5601,225,21,65,-73
5602,226,21,65,-73
5603,227,21,66,-72
5604,228,21,66,-72
5605,229,21,67,-72
5606,230,21,68,-72
5607,231,21,68,-71
5608,232,21,69,-71
5609,233,21,69,-71
5610,234,21,70,-71
5611,235,21,70,-70
5612,236,21,71,-70
5613,237,21,71,-69
5614,238,21,71,-69
5615,239,21,71,-68
5616,240,21,72,-68
5617,241,21,72,-68
5618,242,21,72,-67
5619,243,21,72,-66
5620,244,21,72,-66
5621,245,21,73,-65
5622,246,21,73,-65
5623,247,21,73,-65
5624,248,21,73,-64
5625,249,21,73,-64
5626,250,21,73,-64
5627,251,21,74,-62
5628,252,21,74,-62
5629,253,21,74,-62
5630,254,21,74,-61
5631,255,21,74,-61
5632,0,22,-75,-60
5633,1,22,-74,-61
5634,2,22,-74,-61
5635,3,22,-74,-61
5636,4,22,-74,-62
5637,5,22,-74,-62
5638,6,22,-74,-62
5639,7,22,-73,-64
5640,8,22,-73,-64
5641,9,22,-73,-64
5642,10,22,-73,-65
5643,11,22,-73,-65
5644,12,22,-73,-65
5645,13,22,-72,-66
5646,14,22,-72,-66
5647,15,22,-72,-67
5648,16,22,-72,-68
5649,17,22,-72,-68
5650,18,22,-71,-68
5651,19,22,-71,-69
5652,20,22,-71,-69
5653,21,22,-71,-70
5654,22,22,-70,-70
5655,23,22,-70,-71
5656,24,22,-69,-71
5657,25,22,-69,-71
5658,26,22,-68,-71
5659,27,22,-68,-72
5660,28,22,-67,-72
5661,29,22,-66,-72
5662,30,22,-66,-72
5663,31,22,-65,-73
5664,32,22,-65,-73
5665,33,22,-64,-73
5666,34,22,-64,-73
5667,35,22,-64,-73
5668,36,22,-62,-74
5669,37,22,-62,-74
5670,38,22,-61,-74
5671,39,22,-61,-74
5672,40,22,-60,-75
5673,41,22,-60,-75
5674,42,22,-59,-75
5675,43,22,-57,-76
5676,44,22,-57,-76
5677,45,22,-56,-76
5678,46,22,-56,-76
5679,47,22,-55,-77
5680,48,22,-55,-77
5681,49,22,-54,-77
5682,50,22,-53,-78
5683,51,22,-53,-78
5684,52,22,-52,-78
5685,53,22,-52,-78
5686,54,22,-51,-79
5687,55,22,-50,-79
5688,56,22,-50,-79
5689,57,22,-48,-80
5690,58,22,-48,-80
5691,59,22,-48,-80
5692,60,22,-46,-80
5693,61,22,-46,-81
5694,62,22,-45,-81
5695,63,22,-45,-81
5696,64,22,-43,-82
5697,65,22,-43,-82
5698,66,22,-42,-82
5699,67,22,-41,-82
5700,68,22,-41,-83
5701,69,22,-39,-83
5702,70,22,-39,-83
5703,71,22,-38,-84
5704,72,22,-38,-84
5705,73,22,-37,-84
5706,74,22,-36,-85
5707,75,22,-35,-85
5708,76,22,-34,-85
5709,77,22,-33,-86
5710,78,22,-32,-86
5711,79,22,-31,-87
5712,80,22,-31,-87
5713,81,22,-30,-87
5714,82,22,-29,-87
5715,83,22,-29,-88
5716,84,22,-27,-88
5717,85,22,-27,-88
5718,86,22,-26,-89
5719,87,22,-25,-89
5720,88,22,-24,-90
5721,89,22,-23,-90
5722,90,22,-22,-90
5723,91,22,-21,-91
5724,92,22,-20,-91
5725,93,22,-19,-91
5726,94,22,-19,-92
5727,95,22,-17,-92
5728,96,22,-17,-93
5729,97,22,-16,-93
5730,98,22,-15,-93
5731,99,22,-14,-94
5732,100,22,-13,-94
5733,101,22,-12,-94
5734,102,22,-10,-95
5735,103,22,-9,-96
5736,104,22,-8,-96
5737,105,22,-7,-96
5738,106,22,-6,-97
5739,107,22,-5,-97
5740,108,22,-4,-97
5741,109,22,-3,-98
5742,110,22,-2,-98
5743,111,22,-2,-99
5744,112,22,-1,-99
5745,113,22,0,-100
5746,114,22,0,-100
5747,115,22,0,-100
5748,116,22,0,-100
5749,117,22,0,-100
5750,118,22,0,-100
5751,119,22,0,-100
5752,120,22,0,-100
5753,121,22,0,-100
5754,122,22,0,-100
5755,123,22,0,-100
5756,124,22,0,-100
5757,125,22,0,-100
5758,126,22,0,-100
5759,127,22,0,-100
5760,128,22,0,-100
5761,129,22,0,-100
